YEAR,DATE,EVENT_LEVEL,EVENT_TYPE,DRAW_SIZE,ROUND,BESTOF,SURFACE,WINNER_NAME,LOSER_NAME
2025,2025-03-05,M,1000,96,R64,3,Hard,Lorenzo Musetti,Roman Safiullin
2025,2025-03-05,M,1000,96,R128,3,Hard,Jenson Brooksby,Benjamin Bonzi
2025,2025-03-05,M,1000,96,R64,3,Hard,Taylor Fritz,Matteo Gigante
2025,2025-03-05,M,1000,96,R128,3,Hard,Matteo Gigante,Sebastian Baez
2025,2025-03-05,M,1000,96,SF,3,Hard,Holger Rune,Daniil Medvedev
2025,2025-03-05,M,1000,96,R64,3,Hard,Matteo Berrettini,Christopher O'Connell
2025,2025-03-05,M,1000,96,R32,3,Hard,Holger Rune,Ugo Humbert
2025,2025-03-05,M,1000,96,R64,3,Hard,Alex de Minaur,David Goffin
2025,2025-03-05,M,1000,96,R32,3,Hard,Tommy Paul,Cameron Norrie
2025,2025-03-05,M,1000,96,R64,3,Hard,Yosuke Watanuki,Tomas Machac
2025,2025-03-05,M,1000,96,R128,3,Hard,Quentin Halys,Pablo Carreno Busta
2025,2025-03-05,M,1000,96,R64,3,Hard,Carlos Alcaraz,Quentin Halys
2025,2025-03-05,M,1000,96,R32,3,Hard,Alex de Minaur,Hubert Hurkacz
2025,2025-03-05,M,1000,96,QF,3,Hard,Daniil Medvedev,Arthur Fils
2025,2025-03-05,M,1000,96,R64,3,Hard,Jack Draper,Joao Fonseca
2025,2025-03-05,M,1000,96,R128,3,Hard,Hugo Gaston,Luciano Darderi
2025,2025-03-05,M,1000,96,R64,3,Hard,Tommy Paul,Tristan Boyer
2025,2025-03-05,M,1000,96,R128,3,Hard,Jakub Mensik,Tomas Martin Etcheverry
2025,2025-03-05,M,1000,96,R16,3,Hard,Jack Draper,Taylor Fritz
2025,2025-03-05,M,1000,96,R128,3,Hard,Nuno Borges,Arthur Rinderknech
2025,2025-03-05,M,1000,96,R64,3,Hard,Giovanni Mpetshi Perricard,Fabian Marozsan
2025,2025-03-05,M,1000,96,R32,3,Hard,Ben Shelton,Karen Khachanov
2025,2025-03-05,M,1000,96,R16,3,Hard,Holger Rune,Stefanos Tsitsipas
2025,2025-03-05,M,1000,96,R64,3,Hard,Matteo Arnaldi,Andrey Rublev
2025,2025-03-05,M,1000,96,R64,3,Hard,Brandon Nakashima,Rinky Hijikata
2025,2025-03-05,M,1000,96,R16,3,Hard,Tallon Griekspoor,Yosuke Watanuki
2025,2025-03-05,M,1000,96,R128,3,Hard,Corentin Moutet,Jordan Thompson
2025,2025-03-05,M,1000,96,R32,3,Hard,Brandon Nakashima,Matteo Arnaldi
2025,2025-03-05,M,1000,96,R64,3,Hard,Tallon Griekspoor,Alexander Zverev
2025,2025-03-05,M,1000,96,R128,3,Hard,Tallon Griekspoor,Miomir Kecmanovic
2025,2025-03-05,M,1000,96,R16,3,Hard,Ben Shelton,Brandon Nakashima
2025,2025-03-05,M,1000,96,R64,3,Hard,Cameron Norrie,Jiri Lehecka
2025,2025-03-05,M,1000,96,R64,3,Hard,Jenson Brooksby,Felix Auger-Aliassime
2025,2025-03-05,M,1000,96,QF,3,Hard,Holger Rune,Tallon Griekspoor
2025,2025-03-05,M,1000,96,R128,3,Hard,Cameron Norrie,Luca Nardi
2025,2025-03-05,M,1000,96,R32,3,Hard,Francisco Cerundolo,Botic van de Zandschulp
2025,2025-03-05,M,1000,96,R128,3,Hard,Roman Safiullin,Reilly Opelka
2025,2025-03-05,M,1000,96,R128,3,Hard,Yosuke Watanuki,Alexander Bublik
2025,2025-03-19,M,1000,96,R32,3,Hard,Taylor Fritz,Denis Shapovalov
2025,2025-03-19,M,1000,96,R128,3,Hard,Roman Safiullin,Jenson Brooksby
2025,2025-03-19,M,1000,96,R128,3,Hard,Gael Monfils,Fabian Marozsan
2025,2025-03-19,M,1000,96,R64,3,Hard,Karen Khachanov,Nick Kyrgios
2025,2025-03-19,M,1000,96,R64,3,Hard,Reilly Opelka,Holger Rune
2025,2025-03-19,M,1000,96,R64,3,Hard,Denis Shapovalov,Thiago Agustin Tirante
2025,2025-03-19,M,1000,96,R32,3,Hard,Alexander Zverev,Jordan Thompson
2025,2025-03-19,M,1000,96,R64,3,Hard,Alejandro Tabilo,Corentin Moutet
2025,2025-03-19,M,1000,96,R128,3,Hard,Zizou Bergs,Nuno Borges
2025,2025-03-19,M,1000,96,R128,3,Hard,Thiago Agustin Tirante,Flavio Cobolli
2025,2025-03-19,M,1000,96,R128,3,Hard,Miomir Kecmanovic,Aleksandar Kovacevic
2025,2025-03-19,M,1000,96,R64,3,Hard,Casper Ruud,Miomir Kecmanovic
2025,2025-03-19,M,1000,96,F,3,Hard,Jakub Mensik,Novak Djokovic
2025,2025-03-19,M,1000,96,R32,3,Hard,Arthur Fils,Frances Tiafoe
2025,2025-03-19,M,1000,96,R128,3,Hard,Quentin Halys,Thiago Seyboth Wild
2025,2025-03-19,M,1000,96,R64,3,Hard,Taylor Fritz,Lorenzo Sonego
2025,2025-03-19,M,1000,96,R64,3,Hard,Tomas Machac,Matteo Arnaldi
2025,2025-03-19,M,1000,96,R64,3,Hard,Grigor Dimitrov,Federico Cina
2025,2025-03-19,M,1000,96,R128,3,Hard,Roberto Carballes Baena,Christopher O'Connell
2025,2025-03-19,M,1000,96,R32,3,Hard,Adam Walton,Coleman Wong
2025,2025-03-19,M,1000,96,R128,3,Hard,Camilo Ugo Carabelli,Brandon Holt
2025,2025-03-19,M,1000,96,R128,3,Hard,Chun-Hsin Tseng,Mattia Bellucci
2025,2025-03-19,M,1000,96,R64,3,Hard,Zizou Bergs,Andrey Rublev
2025,2025-03-19,M,1000,96,R16,3,Hard,Taylor Fritz,Adam Walton
2025,2025-03-19,M,1000,96,QF,3,Hard,Novak Djokovic,Sebastian Korda
2025,2025-03-19,M,1000,96,R128,3,Hard,Corentin Moutet,Alexander Blockx
2025,2025-03-19,M,1000,96,R64,3,Hard,Stefanos Tsitsipas,Chun-Hsin Tseng
2025,2025-03-19,M,1000,96,R128,3,Hard,Alexander Bublik,Sebastian Baez
2025,2025-03-19,M,1000,96,R32,3,Hard,Lorenzo Musetti,Felix Auger-Aliassime
2025,2025-03-19,M,1000,96,R128,3,Hard,Nick Kyrgios,Mackenzie McDonald
2025,2025-03-19,M,1000,96,R32,3,Hard,Grigor Dimitrov,Karen Khachanov
2025,2025-03-19,M,1000,96,R32,3,Hard,Brandon Nakashima,David Goffin
2025,2025-03-19,M,1000,96,R128,3,Hard,Jordan Thompson,Marcos Giron
2025,2025-03-19,M,1000,96,R128,3,Hard,Yunchaokete Bu,Cameron Norrie
2025,2025-03-19,M,1000,96,R128,3,Hard,Alejandro Davidovich Fokina,Jan-Lennard Struff
2025,2025-03-19,M,1000,96,R32,3,Hard,Novak Djokovic,Camilo Ugo Carabelli
2025,2025-03-19,M,1000,96,R128,3,Hard,Luciano Darderi,Pedro Martinez
2025,2025-03-19,M,1000,96,R128,3,Hard,Hugo Gaston,Yoshihito Nishioka
2025,2025-03-19,M,1000,96,R64,3,Hard,Sebastian Korda,Eliot Spizzirri
2025,2025-03-19,M,1000,96,QF,3,Hard,Grigor Dimitrov,Francisco Cerundolo
2025,2025-03-19,M,1000,96,R16,3,Hard,Matteo Berrettini,Alex de Minaur
2025,2025-03-19,M,1000,96,R64,3,Hard,Matteo Berrettini,Hugo Gaston
2025,2025-03-19,M,1000,96,R128,3,Hard,Coleman Wong,Daniel Altmaier
2025,2025-03-19,M,1000,96,R128,3,Hard,Gabriel Diallo,Tomas Martin Etcheverry
2025,2025-03-19,M,1000,96,R128,3,Hard,Joao Fonseca,Learner Tien
2025,2025-03-19,M,1000,96,R32,3,Hard,Casper Ruud,Alejandro Tabilo
2025,2025-03-19,M,1000,96,R64,3,Hard,Felix Auger-Aliassime,Tristan Schoolkate
2025,2025-03-19,M,1000,96,QF,3,Hard,Jakub Mensik,Arthur Fils
2025,2025-03-19,M,1000,96,R16,3,Hard,Sebastian Korda,Gael Monfils
2025,2025-03-19,M,1000,96,R64,3,Hard,Joao Fonseca,Ugo Humbert
2025,2025-03-19,M,1000,96,R64,3,Hard,Alexander Zverev,Jacob Fearnley
2025,2025-03-19,M,1000,96,R128,3,Hard,Jacob Fearnley,Benjamin Bonzi
2025,2025-03-19,M,1000,96,R128,3,Hard,Reilly Opelka,Christopher Eubanks
2025,2025-03-19,M,1000,96,R32,3,Hard,Gael Monfils,Jaume Munar
2025,2025-03-19,M,1000,96,R16,3,Hard,Arthur Fils,Alexander Zverev
2025,2025-03-19,M,1000,96,R64,3,Hard,Gael Monfils,Jiri Lehecka
2025,2025-03-19,M,1000,96,R64,3,Hard,Jaume Munar,Daniil Medvedev
2025,2025-03-19,M,1000,96,R16,3,Hard,Jakub Mensik,Tomas Machac
2025,2025-03-19,M,1000,96,R32,3,Hard,Sebastian Korda,Stefanos Tsitsipas
2025,2025-03-19,M,1000,96,R128,3,Hard,Federico Cina,Francisco Comesana
2025,2025-03-19,M,1000,96,R64,3,Hard,Jordan Thompson,Giovanni Mpetshi Perricard
2025,2025-03-19,M,1000,96,R64,3,Hard,Alex de Minaur,Yunchaokete Bu
2025,2025-03-19,M,1000,96,R128,3,Hard,Eliot Spizzirri,Billy Harris
2025,2025-03-19,M,1000,96,R16,3,Hard,Novak Djokovic,Lorenzo Musetti
2025,2025-03-19,M,1000,96,QF,3,Hard,Taylor Fritz,Matteo Berrettini
2025,2025-03-19,M,1000,96,R64,3,Hard,Lorenzo Musetti,Quentin Halys
2025,2025-03-19,M,1000,96,R128,3,Hard,Alexandre Muller,Rei Sakamoto
2025,2025-03-19,M,1000,96,R32,3,Hard,Francisco Cerundolo,Tommy Paul
2025,2025-03-19,M,1000,96,R64,3,Hard,Arthur Fils,Gabriel Diallo
2025,2025-03-19,M,1000,96,R128,3,Hard,David Goffin,Aleksandar Vukic
2025,2025-03-19,M,1000,96,R64,3,Hard,David Goffin,Carlos Alcaraz
2025,2025-03-19,M,1000,96,R32,3,Hard,Joao Fonseca,Alex de Minaur
2025,2025-03-19,M,1000,96,R64,3,Hard,Tommy Paul,Alexander Bublik
2025,2025-03-19,M,1000,96,R32,3,Hard,Tomas Machac,Reilly Opelka
2025,2025-03-19,M,1000,96,R64,3,Hard,Roman Safiullin,Alexei Popyrin
2025,2025-03-19,M,1000,96,R64,3,Hard,Novak Djokovic,Rinky Hijikata
2025,2025-03-19,M,1000,96,R128,3,Hard,Rinky Hijikata,Hamad Medjedovic
2025,2025-03-19,M,1000,96,SF,3,Hard,Jakub Mensik,Taylor Fritz
2025,2025-03-19,M,1000,96,R16,3,Hard,Francisco Cerundolo,Casper Ruud
2025,2025-03-19,M,1000,96,R64,3,Hard,Coleman Wong,Ben Shelton
2025,2025-03-19,M,1000,96,R128,3,Hard,Tristan Schoolkate,Ethan Quinn
2025,2025-03-19,M,1000,96,R64,3,Hard,Adam Walton,Luciano Darderi
2025,2025-03-19,M,1000,96,R16,3,Hard,Grigor Dimitrov,Brandon Nakashima
2025,2025-03-19,M,1000,96,SF,3,Hard,Novak Djokovic,Grigor Dimitrov
2025,2025-03-19,M,1000,96,R64,3,Hard,Camilo Ugo Carabelli,Alex Michelsen
2025,2025-03-19,M,1000,96,R128,3,Hard,Jaume Munar,Arthur Rinderknech
2025,2025-03-19,M,1000,96,R128,3,Hard,Jakub Mensik,Roberto Bautista Agut
2025,2025-03-19,M,1000,96,R128,3,Hard,Lorenzo Sonego,Mariano Navone
2025,2025-03-19,M,1000,96,R64,3,Hard,Jakub Mensik,Jack Draper
2025,2025-03-19,M,1000,96,R32,3,Hard,Jakub Mensik,Roman Safiullin
2025,2025-03-19,M,1000,96,R64,3,Hard,Francisco Cerundolo,Alexandre Muller
2025,2025-03-19,M,1000,96,R32,3,Hard,Matteo Berrettini,Zizou Bergs
2025,2025-03-19,M,1000,96,R128,3,Hard,Matteo Arnaldi,Yibing Wu
2025,2025-03-19,M,1000,96,R64,3,Hard,Brandon Nakashima,Roberto Carballes Baena
2025,2025-03-19,M,1000,96,R64,3,Hard,Frances Tiafoe,Alejandro Davidovich Fokina
2025,2025-03-31,A,250,28,R16,3,Clay,Mattia Bellucci,Pierre-Hugues Herbert
2025,2025-03-31,A,250,28,SF,3,Clay,Frances Tiafoe,Brandon Nakashima
2025,2025-03-31,A,250,28,R16,3,Clay,Frances Tiafoe,Adam Walton
2025,2025-03-31,A,250,28,SF,3,Clay,Sebastian Baez,Marton Fucsovics
2025,2025-03-31,A,250,28,R32,3,Clay,Otto Virtanen,Daniel Altmaier
2025,2025-03-31,A,250,28,R16,3,Clay,Damir Dzumhur,Filip Cristian Jianu
2025,2025-03-31,A,250,28,QF,3,Clay,Kamil Majchrzak,Alexandre Muller
2025,2025-03-31,A,250,28,R32,3,Clay,Marton Fucsovics,Luca Nardi
2025,2025-03-31,A,250,28,R32,3,Clay,Ethan Quinn,Jordan Thompson
2025,2025-03-31,A,250,28,R16,3,Clay,Nuno Borges,Raphael Collignon
2025,2025-03-31,A,250,28,R32,3,Clay,Hugo Gaston,Juan Manuel Cerundolo
2025,2025-03-31,A,250,28,R32,3,Clay,Francisco Comesana,Martin Klizan
2025,2025-03-31,A,250,28,R32,3,Clay,Aleksandar Kovacevic,Tomas Martin Etcheverry
2025,2025-03-31,A,250,28,R32,3,Clay,Corentin Denolly,Brandon Holt
2025,2025-03-31,A,250,28,R32,3,Clay,Roberto Bautista Agut,Yunchaokete Bu
2025,2025-03-31,A,250,28,R32,3,Clay,Luciano Darderi,Tristan Boyer
2025,2025-03-31,A,250,28,R16,3,Clay,Roberto Carballes Baena,Otto Virtanen
2025,2025-03-31,A,250,28,R32,3,Clay,Colton Smith,James Duckworth
2025,2025-03-31,A,250,28,R32,3,Clay,Mariano Navone,Laslo Djere
2025,2025-03-31,A,250,28,QF,3,Clay,Tallon Griekspoor,Mattia Bellucci
2025,2025-03-31,A,250,28,R16,3,Clay,Pedro Martinez,Stan Wawrinka
2025,2025-03-31,A,250,28,R32,3,Clay,Roberto Carballes Baena,Taha Baadi
2025,2025-03-31,A,250,28,SF,3,Clay,Flavio Cobolli,Damir Dzumhur
2025,2025-03-31,A,250,28,R16,3,Clay,Alex Michelsen,Adrian Mannarino
2025,2025-03-31,A,250,28,SF,3,Clay,Jenson Brooksby,Tommy Paul
2025,2025-03-31,A,250,28,R16,3,Clay,Tallon Griekspoor,Pablo Carreno Busta
2025,2025-03-31,A,250,28,SF,3,Clay,Luciano Darderi,Roberto Carballes Baena
2025,2025-03-31,A,250,28,R16,3,Clay,Colton Smith,Ethan Quinn
2025,2025-03-31,A,250,28,R32,3,Clay,Camilo Ugo Carabelli,Radu Albot
2025,2025-03-31,A,250,28,R16,3,Clay,Vit Kopriva,Lorenzo Sonego
2025,2025-03-31,A,250,28,R16,3,Clay,Sebastian Baez,Gabriel Diallo
2025,2025-03-31,A,250,28,R32,3,Clay,Christopher Eubanks,Rinky Hijikata
2025,2025-03-31,A,250,28,QF,3,Clay,Jenson Brooksby,Aleksandar Kovacevic
2025,2025-03-31,A,250,28,R16,3,Clay,Brandon Nakashima,Mackenzie McDonald
2025,2025-03-31,A,250,28,R32,3,Clay,Damir Dzumhur,Valentin Vacherot
2025,2025-03-31,A,250,28,R32,3,Clay,Mattia Bellucci,Pavel Kotov
2025,2025-03-31,A,250,28,QF,3,Clay,Sebastian Baez,Francisco Comesana
2025,2025-03-31,A,250,28,R32,3,Clay,Kamil Majchrzak,Jaume Munar
2025,2025-03-31,A,250,28,R32,3,Clay,Adrian Mannarino,Yannick Hanfmann
2025,2025-03-31,A,250,28,R16,3,Clay,Filip Misolic,Camilo Ugo Carabelli
2025,2025-03-31,A,250,28,R16,3,Clay,Flavio Cobolli,Richard Gasquet
2025,2025-03-31,A,250,28,R32,3,Clay,Alex Michelsen,Learner Tien
2025,2025-03-31,A,250,28,R32,3,Clay,Jesper de Jong,Elliot Benchetrit
2025,2025-03-31,A,250,28,QF,3,Clay,Marton Fucsovics,Christopher O'Connell
2025,2025-03-31,A,250,28,R32,3,Clay,Pierre-Hugues Herbert,Federico Coria
2025,2025-03-31,A,250,28,R32,3,Clay,Filip Cristian Jianu,Nishesh Basavareddy
2025,2025-03-31,A,250,28,R16,3,Clay,Christopher Eubanks,Kei Nishikori
2025,2025-03-31,A,250,28,QF,3,Clay,Tommy Paul,Colton Smith
2025,2025-03-31,A,250,28,R32,3,Clay,Kei Nishikori,Mitchell Krueger
2025,2025-03-31,A,250,28,R16,3,Clay,Francisco Comesana,Roberto Bautista Agut
2025,2025-03-31,A,250,28,R16,3,Clay,Luciano Darderi,Hugo Gaston
2025,2025-03-31,A,250,28,R32,3,Clay,Filip Misolic,Alexander Shevchenko
2025,2025-03-31,A,250,28,R16,3,Clay,Tommy Paul,Cristian Garin
2025,2025-03-31,A,250,28,SF,3,Clay,Tallon Griekspoor,Kamil Majchrzak
2025,2025-03-31,A,250,28,R32,3,Clay,Pablo Carreno Busta,Younes Lalami Laaroussi
2025,2025-03-31,A,250,28,R32,3,Clay,Richard Gasquet,Botic van de Zandschulp
2025,2025-03-31,A,250,28,R32,3,Clay,Stan Wawrinka,Timofey Skatov
2025,2025-03-31,A,250,28,F,3,Clay,Luciano Darderi,Tallon Griekspoor
2025,2025-03-31,A,250,28,R16,3,Clay,Christopher O'Connell,Nicolas Jarry
2025,2025-03-31,A,250,28,R32,3,Clay,Hugo Dellien,Aleksandar Vukic
2025,2025-03-31,A,250,28,QF,3,Clay,Flavio Cobolli,Filip Misolic
2025,2025-03-31,A,250,28,R16,3,Clay,Aleksandar Kovacevic,Corentin Denolly
2025,2025-03-31,A,250,28,QF,3,Clay,Frances Tiafoe,Alex Michelsen
2025,2025-03-31,A,250,28,QF,3,Clay,Brandon Nakashima,Christopher Eubanks
2025,2025-03-31,A,250,28,R16,3,Clay,Jenson Brooksby,Alejandro Tabilo
2025,2025-03-31,A,250,28,QF,3,Clay,Damir Dzumhur,Pedro Martinez
2025,2025-03-31,A,250,28,R16,3,Clay,Marton Fucsovics,Mariano Navone
2025,2025-03-31,A,250,28,R32,3,Clay,Adam Walton,Michael Mmoh
2025,2025-03-31,A,250,28,R32,3,Clay,Mackenzie McDonald,Daniel Elahi Galan
2025,2025-03-31,A,250,28,R32,3,Clay,Cristian Garin,Alexander Ritschard
2025,2025-03-31,A,250,28,F,3,Clay,Jenson Brooksby,Frances Tiafoe
2025,2025-03-31,A,250,28,R32,3,Clay,Jenson Brooksby,Taro Daniel
2025,2025-03-31,A,250,28,R16,3,Clay,Kamil Majchrzak,Jesper de Jong
2025,2025-03-31,A,250,28,QF,3,Clay,Luciano Darderi,Vit Kopriva
2025,2025-03-31,A,250,28,QF,3,Clay,Roberto Carballes Baena,Nuno Borges
2025,2025-03-31,A,250,28,R32,3,Clay,Christopher O'Connell,Dusan Lajovic
2025,2025-03-31,A,250,28,R16,3,Clay,Alexandre Muller,Hugo Dellien
2025,2025-03-31,A,250,28,F,3,Clay,Flavio Cobolli,Sebastian Baez
2025,2025-03-31,A,250,28,R32,3,Clay,Vit Kopriva,Borna Gojo
2025,2025-03-31,A,250,28,R32,3,Clay,Raphael Collignon,Fabio Fognini
2025,2025-03-31,A,250,28,R32,3,Clay,Gabriel Diallo,Chun-Hsin Tseng
2025,2025-04-06,M,1000,56,R32,3,Clay,Daniel Altmaier,Richard Gasquet
2025,2025-04-06,M,1000,56,R32,3,Clay,Alexei Popyrin,Frances Tiafoe
2025,2025-04-06,M,1000,56,R64,3,Clay,Alejandro Davidovich Fokina,Ben Shelton
2025,2025-04-06,M,1000,56,QF,3,Clay,Alejandro Davidovich Fokina,Alexei Popyrin
2025,2025-04-06,M,1000,56,R16,3,Clay,Grigor Dimitrov,Alejandro Tabilo
2025,2025-04-06,M,1000,56,R64,3,Clay,Tomas Machac,Sebastian Baez
2025,2025-04-06,M,1000,56,R16,3,Clay,Alex de Minaur,Daniil Medvedev
2025,2025-04-06,M,1000,56,QF,3,Clay,Carlos Alcaraz,Arthur Fils
2025,2025-04-06,M,1000,56,R64,3,Clay,Tomas Martin Etcheverry,Corentin Moutet
2025,2025-04-06,M,1000,56,R32,3,Clay,Casper Ruud,Roberto Bautista Agut
2025,2025-04-06,M,1000,56,R32,3,Clay,Carlos Alcaraz,Francisco Cerundolo
2025,2025-04-06,M,1000,56,R64,3,Clay,Gael Monfils,Fabian Marozsan
2025,2025-04-06,M,1000,56,R32,3,Clay,Matteo Berrettini,Alexander Zverev
2025,2025-04-06,M,1000,56,R64,3,Clay,Alejandro Tabilo,Stan Wawrinka
2025,2025-04-06,M,1000,56,R64,3,Clay,Nuno Borges,Holger Rune
2025,2025-04-06,M,1000,56,R64,3,Clay,Richard Gasquet,Matteo Arnaldi
2025,2025-04-06,M,1000,56,R32,3,Clay,Alejandro Tabilo,Novak Djokovic
2025,2025-04-06,M,1000,56,R32,3,Clay,Grigor Dimitrov,Valentin Vacherot
2025,2025-04-06,M,1000,56,R64,3,Clay,Daniel Altmaier,Felix Auger-Aliassime
2025,2025-04-06,M,1000,56,R64,3,Clay,Pedro Martinez,Lorenzo Sonego
2025,2025-04-06,M,1000,56,R32,3,Clay,Lorenzo Musetti,Jiri Lehecka
2025,2025-04-06,M,1000,56,F,3,Clay,Carlos Alcaraz,Lorenzo Musetti
2025,2025-04-06,M,1000,56,R64,3,Clay,Jordan Thompson,Giovanni Mpetshi Perricard
2025,2025-04-06,M,1000,56,R64,3,Clay,Grigor Dimitrov,Nicolas Jarry
2025,2025-04-06,M,1000,56,R16,3,Clay,Arthur Fils,Andrey Rublev
2025,2025-04-06,M,1000,56,SF,3,Clay,Lorenzo Musetti,Alex de Minaur
2025,2025-04-06,M,1000,56,R32,3,Clay,Daniil Medvedev,Alexandre Muller
2025,2025-04-06,M,1000,56,R64,3,Clay,Jiri Lehecka,Sebastian Korda
2025,2025-04-06,M,1000,56,R32,3,Clay,Nuno Borges,Pedro Martinez
2025,2025-04-06,M,1000,56,R64,3,Clay,Arthur Fils,Tallon Griekspoor
2025,2025-04-06,M,1000,56,R64,3,Clay,Flavio Cobolli,Dusan Lajovic
2025,2025-04-06,M,1000,56,R32,3,Clay,Stefanos Tsitsipas,Jordan Thompson
2025,2025-04-06,M,1000,56,R64,3,Clay,Lorenzo Musetti,Yunchaokete Bu
2025,2025-04-06,M,1000,56,R64,3,Clay,Francisco Cerundolo,Fabio Fognini
2025,2025-04-06,M,1000,56,R32,3,Clay,Alex de Minaur,Tomas Machac
2025,2025-04-06,M,1000,56,R64,3,Clay,Roberto Bautista Agut,Brandon Nakashima
2025,2025-04-06,M,1000,56,SF,3,Clay,Carlos Alcaraz,Alejandro Davidovich Fokina
2025,2025-04-06,M,1000,56,R16,3,Clay,Carlos Alcaraz,Daniel Altmaier
2025,2025-04-06,M,1000,56,R64,3,Clay,Valentin Vacherot,Jan-Lennard Struff
2025,2025-04-06,M,1000,56,R32,3,Clay,Jack Draper,Marcos Giron
2025,2025-04-06,M,1000,56,R64,3,Clay,Marcos Giron,Denis Shapovalov
2025,2025-04-06,M,1000,56,R16,3,Clay,Lorenzo Musetti,Matteo Berrettini
2025,2025-04-06,M,1000,56,R32,3,Clay,Andrey Rublev,Gael Monfils
2025,2025-04-06,M,1000,56,R64,3,Clay,Alexandre Muller,Camilo Ugo Carabelli
2025,2025-04-06,M,1000,56,R16,3,Clay,Alejandro Davidovich Fokina,Jack Draper
2025,2025-04-06,M,1000,56,QF,3,Clay,Lorenzo Musetti,Stefanos Tsitsipas
2025,2025-04-06,M,1000,56,R64,3,Clay,Alexei Popyrin,Ugo Humbert
2025,2025-04-06,M,1000,56,R64,3,Clay,Frances Tiafoe,Miomir Kecmanovic
2025,2025-04-06,M,1000,56,QF,3,Clay,Alex de Minaur,Grigor Dimitrov
2025,2025-04-06,M,1000,56,R16,3,Clay,Alexei Popyrin,Casper Ruud
2025,2025-04-06,M,1000,56,R64,3,Clay,Daniil Medvedev,Karen Khachanov
2025,2025-04-06,M,1000,56,R32,3,Clay,Arthur Fils,Flavio Cobolli
2025,2025-04-06,M,1000,56,R16,3,Clay,Stefanos Tsitsipas,Nuno Borges
2025,2025-04-06,M,1000,56,R64,3,Clay,Matteo Berrettini,Mariano Navone
2025,2025-04-06,M,1000,56,R32,3,Clay,Alejandro Davidovich Fokina,Tomas Martin Etcheverry
2025,2025-04-14,A,500,32,R32,3,Clay,Tallon Griekspoor,Learner Tien
2025,2025-04-14,A,500,32,R32,3,Clay,Zizou Bergs,Alexander Bublik
2025,2025-04-14,A,500,32,R32,3,Clay,Carlos Alcaraz,Ethan Quinn
2025,2025-04-14,A,500,32,R16,3,Clay,Luciano Darderi,Miomir Kecmanovic
2025,2025-04-14,A,500,32,R32,3,Clay,Stefanos Tsitsipas,Reilly Opelka
2025,2025-04-14,A,500,32,SF,3,Clay,Alexander Zverev,Fabian Marozsan
2025,2025-04-14,A,500,32,R32,3,Clay,Sebastian Korda,Matteo Arnaldi
2025,2025-04-14,A,500,32,SF,3,Clay,Ben Shelton,Francisco Cerundolo
2025,2025-04-14,A,500,32,R16,3,Clay,Ben Shelton,Botic van de Zandschulp
2025,2025-04-14,A,500,32,R32,3,Clay,Laslo Djere,Arthur Rinderknech
2025,2025-04-14,A,500,32,F,3,Clay,Holger Rune,Carlos Alcaraz
2025,2025-04-14,A,500,32,R32,3,Clay,Diego Dedura,Denis Shapovalov
2025,2025-04-14,A,500,32,R32,3,Clay,Yannick Hanfmann,Jakub Mensik
2025,2025-04-14,A,500,32,R32,3,Clay,Hamad Medjedovic,Giovanni Mpetshi Perricard
2025,2025-04-14,A,500,32,R16,3,Clay,Francisco Cerundolo,Alexander Shevchenko
2025,2025-04-14,A,500,32,QF,3,Clay,Alexander Zverev,Tallon Griekspoor
2025,2025-04-14,A,500,32,R32,3,Clay,Alejandro Davidovich Fokina,Stan Wawrinka
2025,2025-04-14,A,500,32,R32,3,Clay,Luciano Darderi,Christopher O'Connell
2025,2025-04-14,A,500,32,R16,3,Clay,Alexander Zverev,Daniel Altmaier
2025,2025-04-14,A,500,32,R32,3,Clay,Francisco Cerundolo,Jan-Lennard Struff
2025,2025-04-14,A,500,32,QF,3,Clay,Karen Khachanov,Alejandro Davidovich Fokina
2025,2025-04-14,A,500,32,R16,3,Clay,Stefanos Tsitsipas,Sebastian Korda
2025,2025-04-14,A,500,32,R16,3,Clay,Arthur Fils,Pedro Martinez
2025,2025-04-14,A,500,32,R32,3,Clay,Alexander Shevchenko,Flavio Cobolli
2025,2025-04-14,A,500,32,QF,3,Clay,Holger Rune,Casper Ruud
2025,2025-04-14,A,500,32,R16,3,Clay,Tallon Griekspoor,Yannick Hanfmann
2025,2025-04-14,A,500,32,R32,3,Clay,Miomir Kecmanovic,Marcos Giron
2025,2025-04-14,A,500,32,QF,3,Clay,Fabian Marozsan,Zizou Bergs
2025,2025-04-14,A,500,32,R32,3,Clay,Andrey Rublev,Jesper de Jong
2025,2025-04-14,A,500,32,R32,3,Clay,Casper Ruud,Daniel Elahi Galan
2025,2025-04-14,A,500,32,R16,3,Clay,David Goffin,Mariano Navone
2025,2025-04-14,A,500,32,R16,3,Clay,Carlos Alcaraz,Laslo Djere
2025,2025-04-14,A,500,32,QF,3,Clay,Francisco Cerundolo,David Goffin
2025,2025-04-14,A,500,32,R32,3,Clay,Jaume Munar,Frances Tiafoe
2025,2025-04-14,A,500,32,R16,3,Clay,Fabian Marozsan,Ugo Humbert
2025,2025-04-14,A,500,32,R16,3,Clay,Karen Khachanov,Jaume Munar
2025,2025-04-14,A,500,32,R32,3,Clay,Botic van de Zandschulp,Roberto Bautista Agut
2025,2025-04-14,A,500,32,R32,3,Clay,David Goffin,Billy Harris
